survived,pclass,sex,age,sibsp,parch,ticket_fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,is_child,is_elderly,age_group,total_people,fare_per_person,sex_encoded,class_num,survived_bool,name_length,title,log_fare,family_size,is_alone,embarked_full,fare_rounded
1,1,male,25.0,1,0,91.0792,C,First,man,True,B,Cherbourg,yes,False,False,False,Adult,2,45.5396,0,1,True,3,man,4.5226490762785785,1,False,Cherbourg,91.08
0,3,female,28.0,3,1,25.4667,S,Third,woman,False,,Southampton,no,False,False,False,Adult,5,5.0933399999999995,1,3,False,5,woman,3.275887339030031,4,False,Southampton,25.47
1,1,female,35.0,1,0,90.0,S,First,woman,False,C,Southampton,yes,False,False,False,Adult,2,45.0,1,1,True,5,woman,4.51085950651685,1,False,Southampton,90.0
0,1,male,58.0,0,0,29.7,C,First,man,True,B,Cherbourg,no,True,False,False,Adult,1,29.7,0,1,False,3,man,3.4242626545931514,0,True,Cherbourg,29.7
0,3,male,30.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,male,9.0,1,1,15.9,S,Third,child,False,,Southampton,yes,False,True,False,Child,3,5.3,0,3,True,5,child,2.8273136219290276,2,False,Southampton,15.9
0,3,male,28.0,1,0,19.9667,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,9.98335,0,3,False,3,man,3.0429354648621407,1,False,Southampton,19.97
0,3,male,21.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
0,1,male,55.0,0,0,30.5,S,First,man,True,C,Southampton,no,True,False,False,Adult,1,30.5,0,1,False,3,man,3.449987545831587,0,True,Southampton,30.5
0,1,male,71.0,0,0,49.5042,C,First,man,True,,Cherbourg,no,True,False,True,Senior,1,49.5042,0,1,False,3,man,3.922056501139853,0,True,Cherbourg,49.5
0,3,male,21.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,male,28.0,0,0,14.4583,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,14.4583,0,3,False,3,man,2.738146075922933,0,True,Cherbourg,14.46
1,1,female,54.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,False,False,Adult,2,39.13335,1,1,True,5,woman,4.37281811610993,1,False,Cherbourg,78.27
0,3,male,28.0,0,0,15.1,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,15.1,0,3,False,3,man,2.7788192719904172,0,True,Southampton,15.1
0,1,female,25.0,1,2,151.55,S,First,woman,False,C,Southampton,no,False,False,False,Adult,4,37.8875,1,1,False,5,woman,5.027492411162679,3,False,Southampton,151.55
0,3,male,24.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.7958,0,3,False,3,man,2.174274334826008,0,True,Southampton,7.8
0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
0,3,female,21.0,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,False,False,Adult,1,7.75,1,3,False,5,woman,2.169053700369523,0,True,Queenstown,7.75
0,3,female,28.0,0,0,7.6292,Q,Third,woman,False,,Queenstown,no,True,False,False,Adult,1,7.6292,1,3,False,5,woman,2.155151800914312,0,True,Queenstown,7.63
0,3,female,37.0,0,0,9.5875,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,9.5875,1,3,False,5,woman,2.3596740599781727,0,True,Southampton,9.59
1,1,female,16.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,False,False,Teen,1,86.5,1,1,True,5,woman,4.471638793363569,0,True,Southampton,86.5
0,1,male,18.0,1,0,108.9,C,First,man,True,C,Cherbourg,no,False,False,False,Teen,2,54.45,0,1,False,3,man,4.699570861409576,1,False,Cherbourg,108.9
1,2,female,33.0,0,2,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,8.666666666666666,1,2,True,5,woman,3.295836866004329,2,False,Southampton,26.0
1,1,male,28.0,0,0,26.55,S,First,man,True,,Southampton,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Southampton,26.55
0,3,male,28.0,0,0,22.525,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,22.525,0,3,False,3,man,3.1580636854714434,0,True,Southampton,22.52
1,3,male,26.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,56.4958,0,3,True,3,man,4.05171190165724,0,True,Southampton,56.5
1,3,male,29.0,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,False,False,Adult,1,7.75,0,3,True,3,man,2.169053700369523,0,True,Queenstown,7.75
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,1,male,36.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.2875,0,1,True,3,man,3.3064287218760624,0,True,Southampton,26.29
1,1,female,54.0,1,0,59.4,C,First,woman,False,,Cherbourg,yes,False,False,False,Adult,2,29.7,1,1,True,5,woman,4.100989104940769,1,False,Cherbourg,59.4
0,3,male,24.0,0,0,7.4958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.4958,0,3,False,3,man,2.139571923732859,0,True,Southampton,7.5
0,1,male,47.0,0,0,34.0208,S,First,man,True,D,Southampton,no,True,False,False,Adult,1,34.0208,0,1,False,3,man,3.5559421706858756,0,True,Southampton,34.02
1,2,female,34.0,0,0,10.5,S,Second,woman,False,F,Southampton,yes,True,False,False,Adult,1,10.5,1,2,True,5,woman,2.4423470353692043,0,True,Southampton,10.5
0,3,male,28.0,0,0,24.15,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,24.15,0,3,False,3,man,3.224857896545748,0,True,Queenstown,24.15
1,2,female,36.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,2,13.0,1,2,True,5,woman,3.295836866004329,1,False,Southampton,26.0
0,3,male,32.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,female,30.0,0,0,93.5,S,First,woman,False,B,Southampton,yes,True,False,False,Adult,1,93.5,1,1,True,5,woman,4.548599834499697,0,True,Southampton,93.5
0,3,male,22.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,male,28.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
1,1,female,44.0,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,False,False,Adult,2,28.9896,1,1,True,5,woman,4.077184839375167,1,False,Cherbourg,57.98
0,3,male,28.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
0,3,male,40.5,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
1,2,female,50.0,0,0,10.5,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,10.5,1,2,True,5,woman,2.4423470353692043,0,True,Southampton,10.5
0,1,male,28.0,0,0,221.7792,S,First,man,True,C,Southampton,no,True,False,False,Adult,1,221.7792,0,1,False,3,man,5.406181146423973,0,True,Southampton,221.78
0,3,male,39.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.925,0,3,False,3,man,2.188856327665703,0,True,Southampton,7.92
0,2,male,23.0,2,1,11.5,S,Second,man,True,,Southampton,no,False,False,False,Adult,4,2.875,0,2,False,3,man,2.5257286443082556,3,False,Southampton,11.5
1,2,female,2.0,1,1,26.0,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,8.666666666666666,1,2,True,5,child,3.295836866004329,2,False,Southampton,26.0
0,3,male,28.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
0,3,male,17.0,1,1,7.2292,C,Third,man,True,,Cherbourg,no,False,False,False,Teen,3,2.409733333333333,0,3,False,3,man,2.1076888046179385,2,False,Cherbourg,7.23
1,3,female,28.0,0,2,22.3583,C,Third,woman,False,,Cherbourg,yes,False,False,False,Adult,3,7.452766666666666,1,3,True,5,woman,3.1509523813392697,2,False,Cherbourg,22.36
0,3,female,30.0,0,0,8.6625,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,8.6625,1,3,False,5,woman,2.2682524139135403,0,True,Southampton,8.66
1,2,female,7.0,0,2,26.25,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,8.75,1,2,True,5,child,3.305053521109253,2,False,Southampton,26.25
0,1,male,45.0,0,0,26.55,S,First,man,True,B,Southampton,no,True,False,False,Adult,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
1,1,female,30.0,0,0,106.425,C,First,woman,False,,Cherbourg,yes,True,False,False,Adult,1,106.425,1,1,True,5,woman,4.676792929661059,0,True,Cherbourg,106.42
0,3,male,28.0,0,0,14.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,14.5,0,3,False,3,man,2.740840023925201,0,True,Southampton,14.5
1,1,female,22.0,0,2,49.5,C,First,woman,False,B,Cherbourg,yes,False,False,False,Adult,3,16.5,1,1,True,5,woman,3.9219733362813143,2,False,Cherbourg,49.5
1,1,female,36.0,0,2,71.0,S,First,woman,False,B,Southampton,yes,False,False,False,Adult,3,23.666666666666668,1,1,True,5,woman,4.276666119016055,2,False,Southampton,71.0
0,3,female,9.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,True,False,Child,7,4.4678571428571425,1,3,False,5,child,3.4742929367327062,6,False,Southampton,31.28
0,3,female,11.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,True,False,Child,7,4.4678571428571425,1,3,False,5,child,3.4742929367327062,6,False,Southampton,31.28
1,2,male,32.0,1,0,26.0,S,Second,man,True,,Southampton,yes,False,False,False,Adult,2,13.0,0,2,True,3,man,3.295836866004329,1,False,Southampton,26.0
0,1,male,50.0,1,0,106.425,C,First,man,True,C,Cherbourg,no,False,False,False,Adult,2,53.2125,0,1,False,3,man,4.676792929661059,1,False,Cherbourg,106.42
0,1,male,64.0,0,0,26.0,S,First,man,True,,Southampton,no,True,False,True,Senior,1,26.0,0,1,False,3,man,3.295836866004329,0,True,Southampton,26.0
1,2,female,19.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,2,13.0,1,2,True,5,woman,3.295836866004329,1,False,Southampton,26.0
1,2,male,28.0,0,0,13.8625,C,Second,man,True,,Cherbourg,yes,True,False,False,Adult,1,13.8625,0,2,True,3,man,2.6988412620169004,0,True,Cherbourg,13.86
0,3,male,33.0,1,1,20.525,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,6.841666666666666,0,3,False,3,man,3.0692150503137943,2,False,Southampton,20.52
1,2,male,8.0,1,1,36.75,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,12.25,0,2,True,5,child,3.6309854756950335,2,False,Southampton,36.75
1,1,male,17.0,0,2,110.8833,C,First,man,True,C,Cherbourg,yes,False,False,False,Teen,3,36.9611,0,1,True,3,man,4.717456363787216,2,False,Cherbourg,110.88
0,2,male,27.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,26.0,0,2,False,3,man,3.295836866004329,0,True,Southampton,26.0
0,3,male,28.0,0,0,7.8292,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.8292,0,3,False,3,man,2.17806441028492,0,True,Queenstown,7.83
1,3,male,22.0,0,0,7.225,C,Third,man,True,,Cherbourg,yes,True,False,False,Adult,1,7.225,0,3,True,3,man,2.1071782966514356,0,True,Cherbourg,7.22
1,3,female,22.0,0,0,7.775,S,Third,woman,False,,Southampton,yes,True,False,False,Adult,1,7.775,1,3,True,5,woman,2.1719067693519296,0,True,Southampton,7.78
0,1,male,62.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,True,Senior,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
1,1,female,48.0,1,0,39.6,C,First,woman,False,A,Cherbourg,yes,False,False,False,Adult,2,19.8,1,1,True,5,woman,3.703768066607687,1,False,Cherbourg,39.6
0,1,male,28.0,0,0,227.525,C,First,man,True,,Cherbourg,no,True,False,False,Adult,1,227.525,0,1,False,3,man,5.4316456135398825,0,True,Cherbourg,227.52
1,1,female,39.0,1,1,79.65,S,First,woman,False,E,Southampton,yes,False,False,False,Adult,3,26.55,1,1,True,5,woman,4.390118804571218,2,False,Southampton,79.65
1,3,female,36.0,1,0,17.4,S,Third,woman,False,,Southampton,yes,False,False,False,Adult,2,8.7,1,3,True,5,woman,2.91235066461494,1,False,Southampton,17.4
0,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
0,3,male,40.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,2,male,28.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.5,0,2,False,3,man,2.6741486494265287,0,True,Southampton,13.5
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,female,28.0,0,0,8.05,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,8.05,1,3,False,5,woman,2.2027647577118348,0,True,Southampton,8.05
0,3,male,24.0,2,0,24.15,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,8.049999999999999,0,3,False,3,man,3.224857896545748,2,False,Southampton,24.15
0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,female,29.0,0,4,21.075,S,Third,woman,False,,Southampton,no,False,False,False,Adult,5,4.215,1,3,False,5,woman,3.0944457464900235,4,False,Southampton,21.08
0,3,male,28.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
1,3,male,32.0,0,0,7.8542,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.8542,0,3,True,3,man,2.180891922715322,0,True,Southampton,7.85
1,2,male,62.0,0,0,10.5,S,Second,man,True,,Southampton,yes,True,False,True,Senior,1,10.5,0,2,True,3,man,2.4423470353692043,0,True,Southampton,10.5
1,1,female,53.0,2,0,51.4792,S,First,woman,False,C,Southampton,yes,False,False,False,Adult,3,17.15973333333333,1,1,True,5,woman,3.960416900617205,2,False,Southampton,51.48
1,1,male,36.0,0,0,26.3875,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.3875,0,1,True,3,man,3.3100867049215847,0,True,Southampton,26.39
1,3,female,28.0,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.75,1,3,True,5,woman,2.169053700369523,0,True,Queenstown,7.75
0,3,male,16.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,male,19.0,0,0,14.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,14.5,0,3,False,3,man,2.740840023925201,0,True,Southampton,14.5
1,2,female,34.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,1,female,39.0,1,0,55.9,S,First,woman,False,E,Southampton,yes,False,False,False,Adult,2,27.95,1,1,True,5,woman,4.041295341132285,1,False,Southampton,55.9
0,3,female,28.0,1,0,14.4583,C,Third,woman,False,,Cherbourg,no,False,False,False,Adult,2,7.22915,1,3,False,5,woman,2.738146075922933,1,False,Cherbourg,14.46
1,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.925,0,3,True,3,man,2.188856327665703,0,True,Southampton,7.92
1,2,female,25.0,1,1,30.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,10.0,1,2,True,5,woman,3.4339872044851463,2,False,Southampton,30.0
1,1,female,39.0,1,1,110.8833,C,First,woman,False,C,Cherbourg,yes,False,False,False,Adult,3,36.9611,1,1,True,5,woman,4.717456363787216,2,False,Cherbourg,110.88
0,2,male,54.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,26.0,0,2,False,3,man,3.295836866004329,0,True,Southampton,26.0
0,1,male,36.0,0,0,40.125,C,First,man,True,A,Cherbourg,no,True,False,False,Adult,1,40.125,0,1,False,3,man,3.716616209085536,0,True,Cherbourg,40.12
0,3,male,28.0,0,0,8.7125,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,8.7125,0,3,False,3,man,2.2734137156937657,0,True,Cherbourg,8.71
1,1,female,18.0,0,2,79.65,S,First,woman,False,E,Southampton,yes,False,False,False,Teen,3,26.55,1,1,True,5,woman,4.390118804571218,2,False,Southampton,79.65
0,2,male,47.0,0,0,15.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,15.0,0,2,False,3,man,2.772588722239781,0,True,Southampton,15.0
1,1,male,60.0,1,1,79.2,C,First,man,True,B,Cherbourg,yes,False,False,False,Adult,3,26.400000000000002,0,1,True,3,man,4.384523514872469,2,False,Cherbourg,79.2
0,3,male,22.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,male,35.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.125,0,3,False,3,man,2.094945728215801,0,True,Southampton,7.12
1,1,female,52.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,False,False,Adult,2,39.13335,1,1,True,5,woman,4.37281811610993,1,False,Cherbourg,78.27
0,3,male,47.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
0,3,female,28.0,0,2,7.75,Q,Third,woman,False,,Queenstown,no,False,False,False,Adult,3,2.5833333333333335,1,3,False,5,woman,2.169053700369523,2,False,Queenstown,7.75
0,2,male,37.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,13.0,0,2,False,3,man,3.295836866004329,1,False,Southampton,26.0
0,3,male,36.0,1,1,24.15,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,8.049999999999999,0,3,False,3,man,3.224857896545748,2,False,Southampton,24.15
1,2,female,28.0,0,0,33.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,33.0,1,2,True,5,woman,3.5263605246161616,0,True,Southampton,33.0
0,3,male,49.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,3,False,3,man,0.0,0,True,Southampton,0.0
0,3,male,28.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
1,1,male,49.0,1,0,56.9292,C,First,man,True,A,Cherbourg,yes,False,False,False,Adult,2,28.4646,0,1,True,3,man,4.0592215752427645,1,False,Cherbourg,56.93
1,2,female,24.0,2,1,27.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,4,6.75,1,2,True,5,woman,3.332204510175204,3,False,Southampton,27.0
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,1,male,28.0,0,0,42.4,S,First,man,True,,Southampton,no,True,False,False,Adult,1,42.4,0,1,False,3,man,3.770459441106359,0,True,Southampton,42.4
0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,1,male,35.0,0,0,26.55,C,First,man,True,,Cherbourg,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Cherbourg,26.55
0,3,male,36.0,1,0,15.55,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,7.775,0,3,False,3,man,2.806386101823072,1,False,Southampton,15.55
0,3,male,30.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,male,27.0,0,0,30.5,S,First,man,True,,Southampton,yes,True,False,False,Adult,1,30.5,0,1,True,3,man,3.449987545831587,0,True,Southampton,30.5
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,,Cherbourg,yes,False,False,False,Adult,4,10.3948,1,2,True,5,woman,3.7513658711253766,3,False,Cherbourg,41.58
1,1,female,40.0,0,0,153.4625,S,First,woman,False,C,Southampton,yes,True,False,False,Adult,1,153.4625,1,1,True,5,woman,5.039951348430309,0,True,Southampton,153.46
0,3,female,39.0,1,5,31.275,S,Third,woman,False,,Southampton,no,False,False,False,Adult,7,4.4678571428571425,1,3,False,5,woman,3.4742929367327062,6,False,Southampton,31.28
0,3,male,28.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.05,0,3,False,3,man,2.0856720914304723,0,True,Southampton,7.05
1,3,female,28.0,1,0,15.5,Q,Third,woman,False,,Queenstown,yes,False,False,False,Adult,2,7.75,1,3,True,5,woman,2.803360380906535,1,False,Queenstown,15.5
0,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
0,3,male,35.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,2,female,24.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,4,16.25,1,2,True,5,woman,4.189654742026425,3,False,Southampton,65.0
0,3,male,34.0,1,1,14.4,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,4.8,0,3,False,3,man,2.7343675094195836,2,False,Southampton,14.4
0,3,female,26.0,1,0,16.1,S,Third,woman,False,,Southampton,no,False,False,False,Adult,2,8.05,1,3,False,5,woman,2.8390784635086144,1,False,Southampton,16.1
1,2,female,4.0,2,1,39.0,S,Second,child,False,F,Southampton,yes,False,True,False,Child,4,9.75,1,2,True,5,child,3.6888794541139363,3,False,Southampton,39.0
0,2,male,26.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
0,3,male,27.0,1,0,14.4542,C,Third,man,True,,Cherbourg,no,False,False,False,Adult,2,7.2271,0,3,False,3,man,2.737880811060884,1,False,Cherbourg,14.45
1,1,male,42.0,1,0,52.5542,S,First,man,True,D,Southampton,yes,False,False,False,Adult,2,26.2771,0,1,True,3,man,3.9806942251907276,1,False,Southampton,52.55
1,3,male,20.0,1,1,15.7417,C,Third,man,True,,Cherbourg,yes,False,False,False,Adult,3,5.247233333333333,0,3,True,3,man,2.817902613071225,2,False,Cherbourg,15.74
0,3,male,21.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8542,0,3,False,3,man,2.180891922715322,0,True,Southampton,7.85
0,3,male,21.0,0,0,16.1,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,16.1,0,3,False,3,man,2.8390784635086144,0,True,Southampton,16.1
0,1,male,61.0,0,0,32.3208,S,First,man,True,D,Southampton,no,True,False,True,Senior,1,32.3208,0,1,False,3,man,3.5061818266142577,0,True,Southampton,32.32
0,2,male,57.0,0,0,12.35,Q,Second,man,True,,Queenstown,no,True,False,False,Adult,1,12.35,0,2,False,3,man,2.5915163848462583,0,True,Queenstown,12.35
1,1,female,21.0,0,0,77.9583,S,First,woman,False,D,Southampton,yes,True,False,False,Adult,1,77.9583,1,1,True,5,woman,4.368919865004903,0,True,Southampton,77.96
0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,male,28.0,0,0,7.7333,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.7333,0,3,False,3,man,2.167143305297764,0,True,Queenstown,7.73
1,1,male,80.0,0,0,30.0,S,First,man,True,A,Southampton,yes,True,False,True,Senior,1,30.0,0,1,True,3,man,3.4339872044851463,0,True,Southampton,30.0
0,3,male,51.0,0,0,7.0542,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.0542,0,3,False,3,man,2.086193694502369,0,True,Southampton,7.05
1,1,male,32.0,0,0,30.5,C,First,man,True,B,Cherbourg,yes,True,False,False,Adult,1,30.5,0,1,True,3,man,3.449987545831587,0,True,Cherbourg,30.5
0,1,male,28.0,0,0,0.0,S,First,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,1,False,3,man,0.0,0,True,Southampton,0.0
0,3,female,9.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,True,False,Child,6,4.6499999999999995,1,3,False,5,child,3.3638415951183864,5,False,Southampton,27.9
1,2,female,28.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
0,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.925,0,3,False,3,man,2.188856327665703,0,True,Southampton,7.92
0,2,male,31.0,1,1,26.25,S,Second,man,True,,Southampton,no,False,False,False,Adult,3,8.75,0,2,False,3,man,3.305053521109253,2,False,Southampton,26.25
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,,Southampton,no,False,False,False,Adult,6,6.614583333333333,1,3,False,5,woman,3.705920919968788,5,False,Southampton,39.69
0,3,male,28.0,1,0,16.1,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,8.05,0,3,False,3,man,2.8390784635086144,1,False,Southampton,16.1
0,3,male,20.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8542,0,3,False,3,man,2.180891922715322,0,True,Southampton,7.85
1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,False,False,Adult,1,69.3,1,1,True,5,woman,4.252771798816619,0,True,Cherbourg,69.3
0,3,female,2.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,True,False,Child,6,4.6499999999999995,1,3,False,5,child,3.3638415951183864,5,False,Southampton,27.9
1,3,male,28.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,56.4958,0,3,True,3,man,4.05171190165724,0,True,Southampton,56.5
1,3,female,0.75,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,4,4.814575,1,3,True,5,child,3.0085645861193133,3,False,Cherbourg,19.26
